name,platform,r-date,score,user score,developer,genre,players,critics,users
World of Goo,Wii,2008-10-13,94,8.7,2DBoy,General,1-4 ,21,378
The Elder Scrolls V: Skyrim,PC,2011-11-10,94,8.3,BethesdaGameStudios,Role-Playing,No Online Multiplayer,32,11301
The Elder Scrolls V: Skyrim,PC,2011-11-10,94,8.3,BethesdaGameStudios,First-Person,No Online Multiplayer,32,11301
The Elder Scrolls V: Skyrim,PC,2011-11-10,94,8.3,BethesdaGameStudios,First-Person,No Online Multiplayer,32,11301
The Elder Scrolls V: Skyrim,PC,2011-11-10,94,8.3,BethesdaGameStudios,Western-Style,No Online Multiplayer,32,11301
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Action,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Shooter,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Shooter,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,First-Person,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Sci-Fi,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Sci-Fi,No Online Multiplayer,27,2207
BioShock Infinite,PlayStation3,2013-03-26,94,8.5,IrrationalGames,Arcade,No Online Multiplayer,27,2207
Final Fantasy IX,PlayStation,2000-11-13,94,9.0,SquareSoft,Role-Playing,1 Player,22,1280
Final Fantasy IX,PlayStation,2000-11-13,94,9.0,SquareSoft,Console-style RPG,1 Player,22,1280
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Action,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Shooter,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Shooter,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,First-Person,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Modern,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Modern,Up to 18 ,67,2362
Call of Duty: Modern Warfare 2,PlayStation3,2009-11-10,94,6.6,InfinityWard,Arcade,Up to 18 ,67,2362
God of War,PlayStation4,2018-04-20,94,9.2,SCESantaMonica,Action Adventure,No Online Multiplayer,118,16298
God of War,PlayStation4,2018-04-20,94,9.2,SCESantaMonica,Linear,No Online Multiplayer,118,16298
Tony Hawk's Pro Skater 4,PlayStation2,2002-10-23,94,8.4,NeversoftEntertainment,Sports,1-8 ,27,182
Tony Hawk's Pro Skater 4,PlayStation2,2002-10-23,94,8.4,NeversoftEntertainment,Alternative,1-8 ,27,182
Tony Hawk's Pro Skater 4,PlayStation2,2002-10-23,94,8.4,NeversoftEntertainment,Skateboarding,1-8 ,27,182
Devil May Cry,PlayStation2,2001-10-16,94,8.6,Capcom,Action Adventure,1 Player,37,790
Devil May Cry,PlayStation2,2001-10-16,94,8.6,Capcom,Fantasy,1 Player,37,790
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Action,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Shooter,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Shooter,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,First-Person,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Modern,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Modern,Up to 18 ,44,1170
Call of Duty 4: Modern Warfare,PlayStation3,2007-11-05,94,8.4,InfinityWard,Arcade,Up to 18 ,44,1170
Madden NFL 2002,PlayStation2,2001-08-19,94,7.3,EASports,Sports,1-8 ,23,49
Madden NFL 2002,PlayStation2,2001-08-19,94,7.3,EASports,Traditional,1-8 ,23,49
Madden NFL 2002,PlayStation2,2001-08-19,94,7.3,EASports,Football,1-8 ,23,49
Madden NFL 2002,PlayStation2,2001-08-19,94,7.3,EASports,Sim,1-8 ,23,49
Batman: Arkham City,Xbox360,2011-10-18,94,8.7,RocksteadyStudios,Action Adventure,No Online Multiplayer,87,1682
Batman: Arkham City,Xbox360,2011-10-18,94,8.7,RocksteadyStudios,Fantasy,No Online Multiplayer,87,1682
Batman: Arkham City,Xbox360,2011-10-18,94,8.7,RocksteadyStudios,Fantasy,No Online Multiplayer,87,1682
Batman: Arkham City,Xbox360,2011-10-18,94,8.7,RocksteadyStudios,Open-World,No Online Multiplayer,87,1682
Mass Effect 2,PC,2010-01-26,94,8.9,BioWare,Role-Playing,No Online Multiplayer,55,4972
Mass Effect 2,PC,2010-01-26,94,8.9,BioWare,Action RPG,No Online Multiplayer,55,4972
Mass Effect 2,PC,2010-01-26,94,8.9,BioWare,Action RPG,No Online Multiplayer,55,4972
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Miscellaneous,No Online Multiplayer,85,1625
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Action Adventure,No Online Multiplayer,85,1625
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Fantasy,No Online Multiplayer,85,1625
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Fantasy,No Online Multiplayer,85,1625
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Compilation,No Online Multiplayer,85,1625
The Legend of Zelda: Ocarina of Time 3D,3DS,2011-06-19,94,9.0,GREZZO,Open-World,No Online Multiplayer,85,1625
Chrono Cross,PlayStation,2000-08-15,94,8.8,SquareSoft,Role-Playing,1 Player,16,412
Chrono Cross,PlayStation,2000-08-15,94,8.8,SquareSoft,Console-style RPG,1 Player,16,412
Celeste,XboxOne,2018-01-26,94,7.1,MattMakesGamesInc.,Action,No Online Multiplayer,10,268
Celeste,XboxOne,2018-01-26,94,7.1,MattMakesGamesInc.,Platformer,No Online Multiplayer,10,268
Celeste,XboxOne,2018-01-26,94,7.1,MattMakesGamesInc.,2D,No Online Multiplayer,10,268
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Action,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Shooter,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Shooter,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",First-Person,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Sci-Fi,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Sci-Fi,No Online Multiplayer,51,1136
BioShock,PlayStation3,2008-10-21,94,8.8,"DigitalExtremes,2KMarin",Arcade,No Online Multiplayer,51,1136
Mass Effect 2,PlayStation3,2011-01-17,94,8.6,BioWare,Role-Playing,No Online Multiplayer,62,1243
Mass Effect 2,PlayStation3,2011-01-17,94,8.6,BioWare,Action RPG,No Online Multiplayer,62,1243
Mass Effect 2,PlayStation3,2011-01-17,94,8.6,BioWare,Action RPG,No Online Multiplayer,62,1243
Grand Theft Auto: Vice City,PC,2003-05-12,94,8.8,RockstarNorth,Action Adventure,No Online Multiplayer,30,2435
Grand Theft Auto: Vice City,PC,2003-05-12,94,8.8,RockstarNorth,Modern,No Online Multiplayer,30,2435
Grand Theft Auto: Vice City,PC,2003-05-12,94,8.8,RockstarNorth,Modern,No Online Multiplayer,30,2435
Grand Theft Auto: Vice City,PC,2003-05-12,94,8.8,RockstarNorth,Open-World,No Online Multiplayer,30,2435
Madden NFL 2004,PlayStation2,2003-08-12,94,8.2,EATiburon,Sports,1-8 ,29,147
Madden NFL 2004,PlayStation2,2003-08-12,94,8.2,EATiburon,Traditional,1-8 ,29,147
Madden NFL 2004,PlayStation2,2003-08-12,94,8.2,EATiburon,Football,1-8 ,29,147
Madden NFL 2004,PlayStation2,2003-08-12,94,8.2,EATiburon,Sim,1-8 ,29,147
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Action,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Shooter,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Shooter,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Third-Person,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Sci-Fi,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Sci-Fi,8  Online,88,2653
Gears of War,Xbox360,2006-11-07,94,8.3,EpicGames,Arcade,8  Online,88,2653
The Elder Scrolls IV: Oblivion,Xbox360,2006-03-20,94,8.7,BethesdaSoftworks,Role-Playing,No Online Multiplayer,90,1257
The Elder Scrolls IV: Oblivion,Xbox360,2006-03-20,94,8.7,BethesdaSoftworks,First-Person,No Online Multiplayer,90,1257
The Elder Scrolls IV: Oblivion,Xbox360,2006-03-20,94,8.7,BethesdaSoftworks,First-Person,No Online Multiplayer,90,1257
The Elder Scrolls IV: Oblivion,Xbox360,2006-03-20,94,8.7,BethesdaSoftworks,Western-Style,No Online Multiplayer,90,1257
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,Strategy,1 Player,7,450
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,Turn-Based,1 Player,7,450
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,Historic,1 Player,7,450
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,General,1 Player,7,450
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,Historic,1 Player,7,450
Sid Meier's Civilization II,PC,1996-02-29,94,8.8,MPSLabs,4X,1 Player,7,450
Quake,PC,1996-06-22,94,8.8,idSoftware,Action,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,Shooter,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,Shooter,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,First-Person,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,Sci-Fi,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,Sci-Fi,1-16 ,9,813
Quake,PC,1996-06-22,94,8.8,idSoftware,Arcade,1-16 ,9,813
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Action,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Shooter,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Shooter,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,First-Person,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Modern,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Modern,Up to 18 ,70,1467
Call of Duty 4: Modern Warfare,Xbox360,2007-11-05,94,8.5,InfinityWard,Arcade,Up to 18 ,70,1467
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Action,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Shooter,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Shooter,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,First-Person,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Sci-Fi,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Sci-Fi,No Online Multiplayer,68,8729
BioShock Infinite,PC,2013-03-25,94,8.6,IrrationalGames,Arcade,No Online Multiplayer,68,8729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Action,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Shooter,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Shooter,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",First-Person,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Sci-Fi,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Sci-Fi,1-4 ,86,4729
Halo 3,Xbox360,2007-09-25,94,8.0,"BungieSoftware,Bungie",Arcade,1-4 ,86,4729
Ninja Gaiden Black,Xbox,2005-09-20,94,8.8,TeamNinja,Action Adventure,1 Player,32,177
Ninja Gaiden Black,Xbox,2005-09-20,94,8.8,TeamNinja,Fantasy,1 Player,32,177
The Elder Scrolls IV: Oblivion,PC,2006-03-20,94,8.1,BethesdaSoftworks,Role-Playing,No Online Multiplayer,54,3069
The Elder Scrolls IV: Oblivion,PC,2006-03-20,94,8.1,BethesdaSoftworks,First-Person,No Online Multiplayer,54,3069
The Elder Scrolls IV: Oblivion,PC,2006-03-20,94,8.1,BethesdaSoftworks,First-Person,No Online Multiplayer,54,3069
The Elder Scrolls IV: Oblivion,PC,2006-03-20,94,8.1,BethesdaSoftworks,Western-Style,No Online Multiplayer,54,3069
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,Action,2  Online,61,391
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,Fighting,2  Online,61,391
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,Fighting,2  Online,61,391
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,3D,2  Online,61,391
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,2D,2  Online,61,391
Street Fighter IV,PlayStation3,2009-02-17,94,7.4,Capcom,3D,2  Online,61,391
Super Mario Advance 4: Super Mario Bros. 3,GameBoyAdvance,2003-10-21,94,8.9,Nintendo,Action,1-4 ,25,203
Super Mario Advance 4: Super Mario Bros. 3,GameBoyAdvance,2003-10-21,94,8.9,Nintendo,Platformer,1-4 ,25,203
Super Mario Advance 4: Super Mario Bros. 3,GameBoyAdvance,2003-10-21,94,8.9,Nintendo,2D,1-4 ,25,203
Jet Grind Radio,Dreamcast,2000-10-30,94,8.1,Smilebit,Action,No info,24,89
Jet Grind Radio,Dreamcast,2000-10-30,94,8.1,Smilebit,Platformer,No info,24,89
Jet Grind Radio,Dreamcast,2000-10-30,94,8.1,Smilebit,3D,No info,24,89
Metal Gear Solid,PlayStation,1998-10-21,94,9.2,KCEJ,Action Adventure,1 Player,20,1584
Metal Gear Solid,PlayStation,1998-10-21,94,9.2,KCEJ,Modern,1 Player,20,1584
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,Adventure,No Online Multiplayer,15,685
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,General,No Online Multiplayer,15,685
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,General,No Online Multiplayer,15,685
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,3D,No Online Multiplayer,15,685
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,Third-Person,No Online Multiplayer,15,685
Grim Fandango,PC,1998-10-14,94,9.1,LucasArts,Fantasy,No Online Multiplayer,15,685
Tom Clancy's Splinter Cell Chaos Theory,Xbox,2005-03-28,94,9.0,UbisoftMontreal,Action Adventure,4  Online,70,218
Tom Clancy's Splinter Cell Chaos Theory,Xbox,2005-03-28,94,9.0,UbisoftMontreal,Modern,4  Online,70,218
Burnout 3: Takedown,Xbox,2004-09-07,94,7.7,CriterionGames,Driving,8  Online,76,182
Burnout 3: Takedown,Xbox,2004-09-07,94,7.7,CriterionGames,Racing,8  Online,76,182
Burnout 3: Takedown,Xbox,2004-09-07,94,7.7,CriterionGames,Arcade,8  Online,76,182
Diablo,PC,1996-12-31,94,8.7,BlizzardEntertainment,Role-Playing,Up to 4 ,12,1161
Diablo,PC,1996-12-31,94,8.7,BlizzardEntertainment,Action RPG,Up to 4 ,12,1161
Diablo,PC,1996-12-31,94,8.7,BlizzardEntertainment,Action RPG,Up to 4 ,12,1161
Metal Gear Solid 3: Subsistence,PlayStation2,2006-03-14,94,9.1,Aspect,Action Adventure,8  Online,53,657
Metal Gear Solid 3: Subsistence,PlayStation2,2006-03-14,94,9.1,Aspect,Modern,8  Online,53,657
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Action,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Shooter,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Shooter,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,First-Person,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Modern,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Modern,Up to 18 ,100,2957
Call of Duty: Modern Warfare 2,Xbox360,2009-11-10,94,6.5,InfinityWard,Arcade,Up to 18 ,100,2957
Metal Gear Solid 4: Guns of the Patriots,PlayStation3,2008-06-12,94,8.8,KojimaProductions,Action Adventure,Up to 16 ,82,4088
Metal Gear Solid 4: Guns of the Patriots,PlayStation3,2008-06-12,94,8.8,KojimaProductions,Modern,Up to 16 ,82,4088
Metal Gear Solid 4: Guns of the Patriots,PlayStation3,2008-06-12,94,8.8,KojimaProductions,General,Up to 16 ,82,4088
Metal Gear Solid 4: Guns of the Patriots,PlayStation3,2008-06-12,94,8.8,KojimaProductions,Modern,Up to 16 ,82,4088
NCAA Football 2004,PlayStation2,2003-07-16,94,8.3,EASports,Sports,1-8 ,15,86
NCAA Football 2004,PlayStation2,2003-07-16,94,8.3,EASports,Traditional,1-8 ,15,86
NCAA Football 2004,PlayStation2,2003-07-16,94,8.3,EASports,Football,1-8 ,15,86
NCAA Football 2004,PlayStation2,2003-07-16,94,8.3,EASports,Sim,1-8 ,15,86
God of War,PlayStation2,2005-03-22,94,8.9,SCESantaMonica,Action Adventure,1 Player,75,1679
God of War,PlayStation2,2005-03-22,94,8.9,SCESantaMonica,Fantasy,1 Player,75,1679
Star Wars: Knights of the Old Republic,Xbox,2003-07-17,94,9.1,BioWare,Role-Playing,1 Player,72,409
Star Wars: Knights of the Old Republic,Xbox,2003-07-17,94,9.1,BioWare,Third-Person,1 Player,72,409
Sid Meier's Civilization IV,PC,2005-10-25,94,8.3,FiraxisGames,Strategy,Online Multiplayer,50,1070
Sid Meier's Civilization IV,PC,2005-10-25,94,8.3,FiraxisGames,Turn-Based,Online Multiplayer,50,1070
Sid Meier's Civilization IV,PC,2005-10-25,94,8.3,FiraxisGames,Historic,Online Multiplayer,50,1070
Sid Meier's Civilization IV,PC,2005-10-25,94,8.3,FiraxisGames,Historic,Online Multiplayer,50,1070
Sid Meier's Civilization IV,PC,2005-10-25,94,8.3,FiraxisGames,4X,Online Multiplayer,50,1070
Madden NFL 2004,GameCube,2003-08-12,94,7.1,EATiburon,Sports,1-4 ,19,25
Madden NFL 2004,GameCube,2003-08-12,94,7.1,EATiburon,Traditional,1-4 ,19,25
Madden NFL 2004,GameCube,2003-08-12,94,7.1,EATiburon,Football,1-4 ,19,25
Madden NFL 2004,GameCube,2003-08-12,94,7.1,EATiburon,Sim,1-4 ,19,25
Virtua Fighter 4,PlayStation2,2002-03-17,94,8.1,SegaAM2,Action,1-2 ,36,95
Virtua Fighter 4,PlayStation2,2002-03-17,94,8.1,SegaAM2,Fighting,1-2 ,36,95
Virtua Fighter 4,PlayStation2,2002-03-17,94,8.1,SegaAM2,3D,1-2 ,36,95
Super Mario 64,Nintendo64,1996-09-26,94,9.2,Nintendo,Action,1 Player,13,1274
Super Mario 64,Nintendo64,1996-09-26,94,9.2,Nintendo,Platformer,1 Player,13,1274
Super Mario 64,Nintendo64,1996-09-26,94,9.2,Nintendo,3D,1 Player,13,1274
The Witcher 3: Wild Hunt,PC,2015-05-18,93,9.4,CDProjektRedStudio,Action RPG,No Online Multiplayer,32,17537
The Witcher 3: Wild Hunt,PC,2015-05-18,93,9.4,CDProjektRedStudio,Role-Playing,No Online Multiplayer,32,17537
The Witcher 3: Wild Hunt,PC,2015-05-18,93,9.4,CDProjektRedStudio,Action RPG,No Online Multiplayer,32,17537
Burnout 3: Takedown,PlayStation2,2004-09-07,93,9.0,CriterionGames,Driving,1-16 ,52,385
Burnout 3: Takedown,PlayStation2,2004-09-07,93,9.0,CriterionGames,Racing,1-16 ,52,385
Burnout 3: Takedown,PlayStation2,2004-09-07,93,9.0,CriterionGames,Arcade,1-16 ,52,385
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,Action,Up to 4 ,81,2022
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,Fighting,Up to 4 ,81,2022
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,Fighting,Up to 4 ,81,2022
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,3D,Up to 4 ,81,2022
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,2D,Up to 4 ,81,2022
Super Smash Bros. Brawl,Wii,2008-03-09,93,8.8,GameArts,3D,Up to 4 ,81,2022
Company of Heroes,PC,2006-09-13,93,8.8,Relic,Strategy,8  Online,55,1336
Company of Heroes,PC,2006-09-13,93,8.8,Relic,Real-Time,8  Online,55,1336
Company of Heroes,PC,2006-09-13,93,8.8,Relic,Historic,8  Online,55,1336
Company of Heroes,PC,2006-09-13,93,8.8,Relic,General,8  Online,55,1336
Company of Heroes,PC,2006-09-13,93,8.8,Relic,Historic,8  Online,55,1336
Gran Turismo 2,PlayStation,1999-11-30,93,9.0,PolyphonyDigital,Driving,1-2 ,23,246
Gran Turismo 2,PlayStation,1999-11-30,93,9.0,PolyphonyDigital,Racing,1-2 ,23,246
Gran Turismo 2,PlayStation,1999-11-30,93,9.0,PolyphonyDigital,GT / Street,1-2 ,23,246
The Last of Us Part II,PlayStation4,2020-06-19,93,5.7,NaughtyDog,General,No Online Multiplayer,121,146262
The Last of Us Part II,PlayStation4,2020-06-19,93,5.7,NaughtyDog,Action Adventure,No Online Multiplayer,121,146262
The Last of Us Part II,PlayStation4,2020-06-19,93,5.7,NaughtyDog,Survival,No Online Multiplayer,121,146262
Tom Clancy's Splinter Cell Pandora Tomorrow,Xbox,2004-03-23,93,8.6,UbisoftShanghai,Action Adventure,1-4 ,74,95
Tom Clancy's Splinter Cell Pandora Tomorrow,Xbox,2004-03-23,93,8.6,UbisoftShanghai,Modern,1-4 ,74,95
Grand Theft Auto: Chinatown Wars,DS,2009-03-17,93,8.3,RockstarLeeds,Action Adventure,No info,85,334
Grand Theft Auto: Chinatown Wars,DS,2009-03-17,93,8.3,RockstarLeeds,Modern,No info,85,334
Grand Theft Auto: Chinatown Wars,DS,2009-03-17,93,8.3,RockstarLeeds,Modern,No info,85,334
Grand Theft Auto: Chinatown Wars,DS,2009-03-17,93,8.3,RockstarLeeds,Open-World,No info,85,334
Divinity: Original Sin II - Definitive Edition,Switch,2019-09-04,93,8.6,"LarianStudiosGames,BlitWorks,TheDragonCommanders",Role-Playing,Up to 4 ,17,279
Divinity: Original Sin II - Definitive Edition,Switch,2019-09-04,93,8.6,"LarianStudiosGames,BlitWorks,TheDragonCommanders",Western-Style,Up to 4 ,17,279
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,Adventure,No info,43,140
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,General,No info,43,140
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,Action,No info,43,140
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,General,No info,43,140
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,General,No info,43,140
Pac-Man Championship Edition DX,Xbox360,2010-11-17,93,7.6,NamcoBandaiGames,Arcade,No info,43,140
Street Fighter Alpha 3,PlayStation,1999-04-30,93,8.5,Capcom,Action,1-2 ,12,88
Street Fighter Alpha 3,PlayStation,1999-04-30,93,8.5,Capcom,Fighting,1-2 ,12,88
Street Fighter Alpha 3,PlayStation,1999-04-30,93,8.5,Capcom,2D,1-2 ,12,88
Tony Hawk's Pro Skater 3,Xbox,2002-03-04,93,7.6,NeversoftEntertainment,Sports,1-4 ,22,21
Tony Hawk's Pro Skater 3,Xbox,2002-03-04,93,7.6,NeversoftEntertainment,Alternative,1-4 ,22,21
Tony Hawk's Pro Skater 3,Xbox,2002-03-04,93,7.6,NeversoftEntertainment,Skateboarding,1-4 ,22,21
Hades,Switch,2020-09-17,93,9.1,SupergiantGames,Action Adventure,No Online Multiplayer,42,210
Hades,Switch,2020-09-17,93,9.1,SupergiantGames,General,No Online Multiplayer,42,210
Hades,Switch,2020-09-17,93,9.1,SupergiantGames,Linear,No Online Multiplayer,42,210
Half-Life: Alyx,PC,2020-03-23,93,9.1,ValveSoftware,Action,No Online Multiplayer,68,2104
Half-Life: Alyx,PC,2020-03-23,93,9.1,ValveSoftware,First-Person,No Online Multiplayer,68,2104
Half-Life: Alyx,PC,2020-03-23,93,9.1,ValveSoftware,Shooter,No Online Multiplayer,68,2104
Half-Life: Alyx,PC,2020-03-23,93,9.1,ValveSoftware,Arcade,No Online Multiplayer,68,2104
Divinity: Original Sin II,PC,2017-09-14,93,8.8,LarianStudiosGames,Action RPG,Up to 4 ,72,1946
Divinity: Original Sin II,PC,2017-09-14,93,8.8,LarianStudiosGames,Role-Playing,Up to 4 ,72,1946
Divinity: Original Sin II,PC,2017-09-14,93,8.8,LarianStudiosGames,Western-Style,Up to 4 ,72,1946
Unreal Tournament 2004,PC,2004-03-16,93,8.8,EpicGames,Action,1-32 ,48,719
Unreal Tournament 2004,PC,2004-03-16,93,8.8,EpicGames,Shooter,1-32 ,48,719
